starttime,activebuyquotevolume,activebuyvolume,close,endtime,eventtime,eventtype,firsttradeid,high,ignoreparam,interval,isfinal,lasttradeid,low,open,quotevolume,symbol,tradenum,volume,vrb_basis_24,vrb_stdev_24,vrb_bb_upper,vrb_bb_lower,vrb_atr_24,vrb_atr_band,vrb_reversal_upper,vrb_reversal_lower,vrb_long_signal,vrb_short_signal,vrb_ratio,vrb_ratio_clamped,vrb_near_upper,vrb_near_lower,st_line,st_dir,st_up,st_dn,st_buy,st_sell
2024-05-27 16:00:00,152697527.4317025,2178.46835,69260.01,1716839999999,1716825600000,kline,0,70687.56,-3689348814741910324,4h,True,0,69069.0,70373.86,351020284.3292474,BTCUSDT,250456,5008.7635,68739.38958333334,662.3314764007511,70395.21827433522,67083.56089233146,894.1282545337577,894.1282545337577,71289.34652886898,66189.4326377977,False,False,0.6020841582400319,0.6020841582400319,False,False,67088.81270915562,-1,72545.04729084436,67088.81270915562,False,False
2024-05-27 20:00:00,88698788.8217912,1275.16055,69436.43,1716854399999,1716840000000,kline,0,69887.9,-3689348814741910324,4h,True,0,69177.01,69260.02,171619955.1341318,BTCUSDT,139630,2467.2897,68800.50541666667,656.1286225990128,70440.82697316419,67160.18386016914,886.4933272615177,886.4933272615177,71327.32030042571,66273.69053290763,False,False,0.6258352140120543,0.6258352140120543,False,False,67088.81270915562,-1,71988.44692630215,67088.81270915562,False,False
2024-05-28 00:00:00,188712690.1652949,2749.13768,68050.3,1716868799999,1716854400000,kline,0,69591.81,-3689348814741910324,4h,True,0,67753.0,69436.43,469034477.1653529,BTCUSDT,326716,6835.12436,68807.10833333334,647.6941554335177,70426.34372191713,67187.87294474954,926.173188625621,926.173188625621,71352.51691054275,66261.69975612393,False,False,0.35133853556762973,0.35133853556762973,False,False,67088.81270915562,-1,71632.76632998703,67088.81270915562,False,False
2024-05-28 04:00:00,150871968.3694999,2224.02097,67694.0,1716883199999,1716868800000,kline,0,68134.0,-3689348814741910324,4h,True,0,67486.65,68050.3,334017989.1971923,BTCUSDT,210179,4924.25467,68829.52791666666,597.520649003308,70323.32953917493,67335.72629415839,914.5555557662204,914.5555557662204,71237.88509494114,66421.17073839217,False,False,0.26425259365385523,0.26425259365385523,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-28 08:00:00,205112418.4853078,3001.94504,68389.87,1716897599999,1716883200000,kline,0,68902.71,-3689348814741910324,4h,True,0,67582.13,67694.01,393157984.8766749,BTCUSDT,214454,5753.28941,68872.85625,521.5342986968992,70176.69199674224,67569.02050325775,931.473240942628,931.473240942628,71108.16523768487,66637.54726231513,False,False,0.3919643206686527,0.3919643206686527,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-28 12:00:00,252238918.24287513,3705.57178,68374.08,1716911999999,1716897600000,kline,0,68559.99,-3689348814741910324,4h,True,0,67529.62,68389.87,497958328.6573133,BTCUSDT,304283,7315.8352,68874.84041666666,519.5385369387802,70173.68675901361,67575.99407431971,935.5939392366855,935.5939392366855,71109.2806982503,66640.40013508302,False,False,0.3879449988451362,0.3879449988451362,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-28 16:00:00,195782539.103865,2880.80148,68424.29,1716926399999,1716912000000,kline,0,68598.33,-3689348814741910324,4h,True,0,67277.91,68374.08,393204647.0411715,BTCUSDT,291808,5785.87242,68846.02,524.5235766091332,70157.32894152284,67534.71105847717,951.6283584351569,951.6283584351569,71108.957299958,66583.08270004201,False,False,0.40681801037796345,0.40681801037796345,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-28 20:00:00,67201917.9477744,981.62081,68398.39,1716940799999,1716926400000,kline,0,68661.28,-3689348814741910324,4h,True,0,68124.04,68424.28,137486798.8615178,BTCUSDT,111911,2008.59436,68839.70333333332,528.9447366922129,70162.06517506385,67517.3414916028,934.3621768336922,934.3621768336922,71096.42735189754,66582.97931476911,False,False,0.402222573583876,0.402222573583876,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-29 00:00:00,102260799.5117495,1489.71923,68829.42,1716955199999,1716940800000,kline,0,68923.0,-3689348814741910324,4h,True,0,68266.04,68398.4,201779701.47024873,BTCUSDT,148977,2939.72633,68842.68541666666,528.6765385709217,70164.37676309397,67520.99407023935,922.8037527989553,922.8037527989553,71087.18051589292,66598.1903174404,False,False,0.4970448996143421,0.4970448996143421,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-29 04:00:00,105217831.4755794,1535.67522,67946.9,1716969599999,1716955200000,kline,0,68935.68,-3689348814741910324,4h,True,0,67936.35,68829.41,235408704.1579579,BTCUSDT,190595,3436.4985,68809.05958333334,558.0990306368939,70204.30715992556,67413.81200674111,925.9923464323316,925.9923464323316,71130.2995063579,66487.81966030877,False,False,0.3142889981381262,0.3142889981381262,False,False,67088.81270915562,-1,70715.06376348768,67088.81270915562,False,False
2024-05-29 08:00:00,129224426.3947677,1904.41388,67763.59,1716983999999,1716969600000,kline,0,68033.33,-3689348814741910324,4h,True,0,67602.34,67946.89,267113523.9832978,BTCUSDT,226699,3936.67261,68753.18125000001,591.8217808849222,70232.73570221232,67273.6267977877,905.367248664318,905.367248664318,71138.10295087664,66368.25954912338,False,False,0.29253171086575563,0.29253171086575563,False,False,67088.81270915562,-1,70389.88597946402,67088.81270915562,False,False
2024-05-29 12:00:00,265052291.1937828,3911.01002,67379.13,1716998399999,1716984000000,kline,0,68280.0,-3689348814741910324,4h,True,0,67262.34,67763.59,480678079.2170464,BTCUSDT,332102,7094.29394,68688.545,650.7180189558925,70315.34004738973,67061.74995261026,910.046113303305,910.046113303305,71225.38616069304,66151.70383930695,False,False,0.24192018398931384,0.24192018398931384,False,False,67088.81270915562,-1,70084.99543049082,67088.81270915562,False,False
2024-05-29 16:00:00,129013022.7910579,1913.21584,67266.78,1717012799999,1716998400000,kline,0,67742.0,-3689348814741910324,4h,True,0,67124.65,67379.13,254276836.3383946,BTCUSDT,202785,3771.18556,68609.85583333333,701.704583509478,70364.11729210702,66855.59437455965,897.8504419156675,897.8504419156675,71261.96773402269,65957.74393264398,False,False,0.24679125850907088,0.24679125850907088,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-29 20:00:00,67160007.9999806,994.52535,67652.42,1717027199999,1717012800000,kline,0,67826.09,-3689348814741910324,4h,True,0,67151.35,67266.78,133838376.481453,BTCUSDT,119886,1981.45455,68541.59958333333,711.7713046439737,70321.02784494327,66762.17132172339,888.5541735025143,888.5541735025143,71209.58201844578,65873.61714822087,False,False,0.33336104997710525,0.33336104997710525,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-30 00:00:00,88378449.7268419,1301.53524,68118.2,1717041599999,1717027200000,kline,0,68199.97,-3689348814741910324,4h,True,0,67471.67,67652.41,182169813.61961848,BTCUSDT,130638,2683.70027,68501.79041666667,707.6083065554448,70270.81118305528,66732.76965027806,881.876916273243,881.876916273243,71152.68809932853,65850.89273400481,False,False,0.4276489584687598,0.4276489584687598,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-30 04:00:00,129813717.8411649,1910.66149,67584.56,1717055999999,1717041600000,kline,0,68422.89,-3689348814741910324,4h,True,0,67508.42,68118.2,301210758.7650754,BTCUSDT,211223,4433.93438,68428.64083333332,707.9039642210903,70198.40074388604,66658.8809227806,883.2349614285246,883.2349614285246,71081.63570531456,65775.64596135209,False,False,0.3409192489876597,0.3409192489876597,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-30 08:00:00,159126434.999115,2352.71485,67817.01,1717070399999,1717056000000,kline,0,68100.0,-3689348814741910324,4h,True,0,67128.0,67584.57,310130081.3656131,BTCUSDT,200954,4585.8536,68373.72833333333,702.079633962228,70128.9274182389,66618.52924842776,886.933504702336,886.933504702336,71015.86092294124,65731.59574372543,False,False,0.39464602656145376,0.39464602656145376,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-30 12:00:00,239520200.5716175,3501.99355,68530.76,1717084799999,1717070400000,kline,0,68826.31,-3689348814741910324,4h,True,0,67755.0,67817.01,482971927.1187925,BTCUSDT,290198,7062.79888,68360.51041666667,695.986146723705,70100.47578347594,66620.5450498574,894.615858673072,894.615858673072,70995.09164214901,65725.92919118433,False,False,0.5323105588255594,0.5323105588255594,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-30 16:00:00,252587298.2630282,3658.9894,68653.02,1717099199999,1717084800000,kline,0,69500.0,-3689348814741910324,4h,True,0,68384.0,68530.77,485740175.4670002,BTCUSDT,294066,7037.66907,68350.07208333333,689.6130228568878,70074.10464047555,66626.03952619112,903.8401978950274,903.8401978950274,70977.94483837057,65722.19932829609,False,False,0.5576412834460811,0.5576412834460811,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-30 20:00:00,92169143.7770159,1348.47202,68352.17,1717113599999,1717099200000,kline,0,68657.41,-3689348814741910324,4h,True,0,68050.01,68653.02,182778325.18548688,BTCUSDT,145772,2674.2622,68343.59291666666,688.831943055041,70065.67277430426,66621.51305902906,891.4885229827349,891.4885229827349,70957.16129728699,65730.02453604633,False,False,0.5016408760139847,0.5016408760139847,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-31 00:00:00,72355500.1006213,1056.14843,68535.81,1717127999999,1717113600000,kline,0,68729.73,-3689348814741910324,4h,True,0,68274.0,68352.17,146052285.7757499,BTCUSDT,124180,2131.97288,68329.52541666666,681.2738467218267,70032.71003347123,66626.34079986208,873.3319178584542,873.3319178584542,70906.04195132968,65753.00888200363,False,False,0.5400316824204509,0.5400316824204509,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-31 04:00:00,88435945.853934,1293.63123,68174.99,1717142399999,1717128000000,kline,0,68654.33,-3689348814741910324,4h,True,0,68075.99,68535.81,188312524.11458927,BTCUSDT,132943,2754.48155,68310.01,678.7078997089507,70006.77974927238,66613.24025072761,861.0405879476851,861.0405879476851,70867.82033722007,65752.19966277992,False,False,0.4736063307675239,0.4736063307675239,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-31 08:00:00,113821348.1429831,1669.25191,68349.73,1717156799999,1717142400000,kline,0,68461.0,-3689348814741910324,4h,True,0,67876.0,68175.0,224764912.6961388,BTCUSDT,153997,3296.46239,68306.48791666667,678.2731691967202,70002.17083965847,66610.80499367486,849.5388967831982,849.5388967831982,70851.70973644167,65761.26609689166,False,False,0.5084947573129703,0.5084947573129703,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-31 12:00:00,327545996.14005274,4810.51807,67215.58,1717171199999,1717156800000,kline,0,69044.1,-3689348814741910324,4h,True,0,67200.0,68349.73,669807905.9162905,BTCUSDT,379019,9839.14106,68174.89333333333,560.5722776617944,69576.32402748782,66773.46263917883,890.9789427505652,890.9789427505652,70467.30297023838,65882.48369642827,False,False,0.29076310841449815,0.29076310841449815,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-31 16:00:00,224399877.43467993,3335.37276,67681.0,1717185599999,1717171200000,kline,0,67999.0,-3689348814741910324,4h,True,0,66670.0,67215.58,428014232.2328517,BTCUSDT,277000,6363.51811,68109.10124999999,520.5908810556849,69410.57845263921,66807.62404736078,909.2298201359584,909.2298201359584,70319.80827277516,65898.39422722482,False,False,0.4031754896533997,0.4031754896533997,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-05-31 20:00:00,73855532.4439059,1093.17942,67540.01,1717199999999,1717185600000,kline,0,67798.0,-3689348814741910324,4h,True,0,67239.19,67681.0,155707191.5140563,BTCUSDT,110721,2304.74585,68030.08375,452.6113879210943,69161.61221980274,66898.55528019727,894.6289942969601,894.6289942969601,70056.2412140997,66003.9262859003,False,False,0.3790632616952677,0.3790632616952677,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-06-01 00:00:00,55772779.3518941,824.75714,67715.31,1717214399999,1717200000000,kline,0,67757.14,-3689348814741910324,4h,True,0,67428.44,67540.01,120186476.8650559,BTCUSDT,86411,1777.35139,68016.12583333334,456.91755719903307,69158.41972633092,66873.83194033576,871.0486195345866,871.0486195345866,70029.4683458655,66002.78332080117,False,False,0.4252944217238508,0.4252944217238508,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-06-01 04:00:00,37627469.8939329,555.94451,67632.08,1717228799999,1717214400000,kline,0,67810.0,-3689348814741910324,4h,True,0,67575.23,67715.31,84650683.8209275,BTCUSDT,102046,1250.73388,68013.54583333332,458.8996846552984,69160.79504497157,66866.29662169507,844.5370103873123,844.5370103873123,70005.33205535889,66021.75961130776,False,False,0.4042402670740974,0.4042402670740974,False,False,67088.81270915562,-1,69741.80490896628,67088.81270915562,False,False
2024-06-01 08:00:00,43196172.3747648,638.17704,67660.57,1717243199999,1717228800000,kline,0,67760.0,-3689348814741910324,4h,True,0,67611.61,67632.07,87525897.6416135,BTCUSDT,107618,1293.15334,67983.15833333334,457.11707793663135,69125.95102817492,66840.36563849176,815.5308849545077,815.5308849545077,69941.48191312944,66024.83475353724,False,False,0.4176366110632948,0.4176366110632948,False,False,67088.81270915562,-1,69706.35010717032,67088.81270915562,False,False
2024-06-01 12:00:00,54934260.5688525,810.53368,67691.28,1717257599999,1717243200000,kline,0,67872.5,-3689348814741910324,4h,True,0,67640.0,67660.57,103560291.9013248,BTCUSDT,96610,1527.99394,67954.70833333333,453.1322517852804,69087.53896279653,66821.87770387012,791.2379314147365,791.2379314147365,69878.77689421127,66030.63977245538,False,False,0.4315439328177765,0.4315439328177765,False,False,67088.81270915562,-1,69641.3941018118,67088.81270915562,False,False
2024-06-01 16:00:00,62276194.0936729,919.74004,67753.76,1717271999999,1717257600000,kline,0,67900.0,-3689348814741910324,4h,True,0,67556.72,67691.28,130904209.4793539,BTCUSDT,129611,1933.67458,67926.76958333333,443.8952402479416,69036.50768395318,66817.03148271347,772.5730176057891,772.5730176057891,69809.08070155897,66044.45846510769,False,False,0.4540433083409665,0.4540433083409665,False,False,67088.81270915562,-1,69606.89764672119,67088.81270915562,False,False
2024-06-01 20:00:00,32945184.1197757,486.11804,67766.85,1717286399999,1717272000000,kline,0,67885.0,-3689348814741910324,4h,True,0,67700.0,67753.76,71477648.284929,BTCUSDT,116188,1054.7542,67900.45541666666,433.76076501794375,68984.85732921152,66816.05350412181,748.0908085388813,748.0908085388813,69732.9481377504,66067.96269558293,False,False,0.4635454441020524,0.4635454441020524,False,False,67088.81270915562,-1,69554.06351438514,67088.81270915562,False,False
2024-06-02 00:00:00,41772983.2548271,616.25037,67789.47,1717300799999,1717286400000,kline,0,67910.55,-3689348814741910324,4h,True,0,67643.33,67766.84,87257359.2677683,BTCUSDT,92425,1287.2317,67857.12416666666,388.3641902606067,68828.03464231818,66886.21369101515,728.0545248497614,728.0545248497614,69556.08916716794,66158.15916616538,False,False,0.48008959376835353,0.48008959376835353,False,False,67088.81270915562,-1,69488.4510886659,67088.81270915562,False,False
2024-06-02 04:00:00,35874013.6872406,529.21527,67721.0,1717315199999,1717300800000,kline,0,67867.6,-3689348814741910324,4h,True,0,67720.41,67789.48,71618483.1301096,BTCUSDT,104725,1056.53192,67847.71166666667,388.81152607404715,68819.74048185178,66875.68285148156,703.8518363143547,703.8518363143547,69523.59231816613,66171.8310151672,False,False,0.46219549806446636,0.46219549806446636,False,False,67088.81270915562,-1,69398.8407842326,67088.81270915562,False,False
2024-06-02 08:00:00,101726399.5322298,1500.82022,68251.52,1717329599999,1717315200000,kline,0,68320.08,-3689348814741910324,4h,True,0,67367.2,67721.01,200454115.0514542,BTCUSDT,158603,2959.02252,67868.04208333332,396.560764703588,68859.44399509228,66876.64017157436,714.2280098012567,714.2280098012567,69573.67200489354,66162.4121617731,False,False,0.6124153345984631,0.6124153345984631,False,False,67088.81270915562,-1,69398.8407842326,67088.81270915562,False,False
2024-06-02 12:00:00,155774330.1536811,2285.27598,68142.17,1717343999999,1717329600000,kline,0,68460.0,-3689348814741910324,4h,True,0,67800.0,68251.53,287267621.43318075,BTCUSDT,169361,4215.16637,67899.83541666667,386.55002192767387,68866.21047148586,66933.46036184748,711.968509392871,711.968509392871,69578.17898087873,66221.49185245461,False,False,0.5721945698427663,0.5721945698427663,False,False,67088.81270915562,-1,69398.8407842326,67088.81270915562,False,False
2024-06-02 16:00:00,151149819.7367883,2231.96025,67736.95,1717358399999,1717344000000,kline,0,68200.0,-3689348814741910324,4h,True,0,67257.47,68142.18,316118073.8464801,BTCUSDT,208043,4668.17947,67919.42583333333,365.3003181768281,68832.6766287754,67006.17503789125,721.5752381681681,721.5752381681681,69554.25186694357,66284.59979972309,False,False,0.4441910547110744,0.4441910547110744,False,False,67088.81270915562,-1,69398.8407842326,67088.81270915562,False,False
2024-06-02 20:00:00,40471374.7614553,596.71168,67765.63,1717372799999,1717358400000,kline,0,67984.01,-3689348814741910324,4h,True,0,67577.65,67736.95,84112012.6539384,BTCUSDT,79191,1240.19331,67924.14291666668,362.54256999205575,68830.49934164682,67017.78649168654,708.4412699111612,708.4412699111612,69538.94061155798,66309.34522177538,False,False,0.4509186453609149,0.4509186453609149,False,False,67088.81270915562,-1,69355.99222279362,67088.81270915562,False,False
2024-06-03 00:00:00,135871877.5818205,1988.82564,68382.81,1717387199999,1717372800000,kline,0,68793.97,-3689348814741910324,4h,True,0,67612.48,67765.62,260221353.9581886,BTCUSDT,162912,3808.91033,67935.16833333333,372.1721525714552,68865.59871476197,67004.7379519047,728.151633664863,728.151633664863,69593.75034842684,66276.58631823983,False,False,0.6349471001714156,0.6349471001714156,False,False,67088.81270915562,-1,69355.99222279362,67088.81270915562,False,False
2024-06-03 04:00:00,203856433.2396796,2959.8626,68906.7,1717401599999,1717387200000,kline,0,69221.0,-3689348814741910324,4h,True,0,68285.29,68382.8,380499060.9807248,BTCUSDT,226670,5525.34568,67990.25749999999,411.9265029866959,69020.07375746673,66960.44124253326,736.7998989288272,736.7998989288272,69756.87365639556,66223.64134360442,False,False,0.7593779346696978,0.7593779346696978,False,False,67088.81270915562,-1,69355.99222279362,67088.81270915562,False,False
2024-06-03 08:00:00,132861489.996648,1923.02377,69080.0,1717415999999,1717401600000,kline,0,69333.0,-3689348814741910324,4h,True,0,68824.0,68906.7,264394953.3092194,BTCUSDT,164915,3826.91777,68042.88208333333,463.8364632000263,69202.4732413334,66883.29092533326,727.3082364734595,727.3082364734595,69929.78147780686,66155.9826888598,False,False,0.774820671336333,0.774820671336333,False,False,67279.81830798234,-1,69355.99222279362,67279.81830798234,False,False
2024-06-03 12:00:00,381831665.92013294,5494.50167,69615.28,1717430399999,1717416000000,kline,0,70288.0,-3689348814741910324,4h,True,0,68500.0,69080.0,710828316.8850918,BTCUSDT,422156,10231.02887,68088.07041666667,553.3558622077936,69471.46007218615,66704.68076114719,771.5037266203987,771.5037266203987,70242.96379880655,65933.17703452679,False,False,0.8543585023721124,0.8543585023721124,False,False,67572.58289258322,-1,69355.99222279362,67572.58289258322,False,False
2024-06-03 16:00:00,120842468.8173207,1745.5491,69204.0,1717444799999,1717430400000,kline,0,69715.61,-3689348814741910324,4h,True,0,68800.0,69615.27,257284279.34566,BTCUSDT,163081,3716.39069,68111.02791666666,586.7405277481896,69577.87923603713,66644.17659729619,777.5081546778821,777.5081546778821,70355.38739071501,65866.6684426183,False,False,0.7434930981358903,0.7434930981358903,False,False,67610.23374795406,-1,71209.04625204594,67610.23374795406,False,False
2024-06-03 20:00:00,82760768.7977714,1196.90997,68809.9,1717459199999,1717444800000,kline,0,69509.38,-3689348814741910324,4h,True,0,68730.51,69204.0,174529111.7479511,BTCUSDT,114055,2524.78066,68130.1,601.5220121165356,69633.90503029134,66626.29496970867,777.5648982329708,777.5648982329708,70411.46992852431,65848.7300714757,False,False,0.648989427689992,0.648989427689992,False,False,67610.23374795406,-1,70824.76343944365,67610.23374795406,False,False
2024-06-04 00:00:00,78922076.9553103,1143.20308,69170.22,1717473599999,1717459200000,kline,0,69370.01,-3689348814741910324,4h,True,0,68629.9,68809.89,151613491.3681838,BTCUSDT,106717,2195.99092,68156.53375,631.9404217836958,69736.38480445925,66576.68269554076,776.0042774732638,776.0042774732638,70512.3890819325,65800.6784180675,False,False,0.7151418714595847,0.7151418714595847,False,False,67610.23374795406,-1,70816.07076747146,67610.23374795406,False,False
2024-06-04 04:00:00,87320796.2218517,1265.75987,69013.63,1717487999999,1717473600000,kline,0,69268.27,-3689348814741910324,4h,True,0,68745.68,69170.22,175967550.5875652,BTCUSDT,115722,2550.75405,68191.47708333333,654.7689539051423,69828.39946809619,66554.55469857047,765.4453492452116,765.4453492452116,70593.8448173414,65789.10934932526,False,False,0.6711130450655456,0.6711130450655456,False,False,67610.23374795406,-1,70816.07076747146,67610.23374795406,False,False
2024-06-04 08:00:00,99329686.1215734,1442.76951,68955.85,1717502399999,1717488000000,kline,0,69191.99,-3689348814741910324,4h,True,0,68567.32,69013.62,216410012.9566896,BTCUSDT,168939,3143.28299,68216.73208333334,671.8522779554005,69896.36277822184,66537.10138844483,759.5797096933276,759.5797096933276,70655.94248791516,65777.52167875151,False,False,0.6515076180550695,0.6515076180550695,False,False,67610.23374795406,-1,70689.513355143,67610.23374795406,False,False
2024-06-04 12:00:00,358782526.070811,5145.40689,70445.0,1717516799999,1717502400000,kline,0,70480.0,-3689348814741910324,4h,True,0,68843.73,68955.84,697317875.5851159,BTCUSDT,387960,10001.68378,68351.29125,773.5625365777483,70285.19759144436,66417.38490855563,796.1084717894391,796.1084717894391,71081.3060632338,65621.27643676619,False,False,0.8834610603302784,0.8834610603302784,False,False,67671.37406261415,-1,70689.513355143,67671.37406261415,False,False
2024-06-04 16:00:00,336173974.2195188,4755.01251,70423.6,1717531199999,1717516800000,kline,0,71063.45,-3689348814741910324,4h,True,0,70092.5,70445.0,654063017.1027659,BTCUSDT,367841,9252.35453,68465.56625,863.4557152419977,70624.205538105,66306.926961895,803.3935354648789,803.3935354648789,71427.59907356989,65503.53342643013,False,False,0.8305219534400958,0.8305219534400958,False,False,68500.81660948345,-1,70689.513355143,68500.81660948345,False,False
2024-06-04 20:00:00,82542182.0394156,1170.81548,70537.84,1717545599999,1717531200000,kline,0,70736.0,-3689348814741910324,4h,True,0,70168.67,70423.61,174530189.3929197,BTCUSDT,107336,2475.71862,68590.47583333333,934.4460248198237,70926.59089538289,66254.36077128377,793.5575548205092,793.5575548205092,71720.1484502034,65460.80321646326,False,False,0.8111130787561721,0.8111130787561721,False,False,68612.49477900928,-1,70689.513355143,68612.49477900928,False,False
2024-06-05 00:00:00,176056353.9771089,2483.50337,70947.58,1717559999999,1717545600000,kline,0,71275.0,-3689348814741910324,4h,True,0,70423.51,70537.83,336515251.5394582,BTCUSDT,175659,4747.42504,68725.15375,1026.954526464375,71292.54006616093,66157.76743383906,795.9714067029881,795.9714067029881,72088.51147286392,65361.79602713608,False,False,0.8303880278467072,0.8303880278467072,False,False,68855.2175400588,-1,70689.513355143,68855.2175400588,False,False
2024-06-05 04:00:00,173659020.3278905,2442.83134,71200.0,1717574399999,1717560000000,kline,0,71379.21,-3689348814741910324,4h,True,0,70826.15,70947.58,333541453.0772628,BTCUSDT,162816,4692.49958,68873.81708333334,1112.6336856783478,71655.40129752921,66092.23286913747,785.8500980903641,785.8500980903641,72441.25139561958,65306.38277104711,False,False,0.8260302381259397,0.8260302381259397,False,False,69211.25666305589,-1,72936.32333694413,69211.25666305589,False,False
2024-06-05 08:00:00,113949309.8683458,1606.47606,70971.71,1717588799999,1717574400000,kline,0,71243.6,-3689348814741910324,4h,True,0,70694.61,71199.99,245070549.9371286,BTCUSDT,130689,3455.32686,69011.78125,1158.0021728878971,71906.78668221974,66116.77581778026,775.9809273365992,775.9809273365992,72682.76760955634,65340.79489044366,False,False,0.7669485198300869,0.7669485198300869,False,False,69253.6685799031,-1,72918.04142009692,69253.6685799031,False,False
2024-06-05 12:00:00,280909820.7222394,3953.13437,71580.0,1717603199999,1717588800000,kline,0,71731.35,-3689348814741910324,4h,True,0,70383.66,70971.7,548743944.9768479,BTCUSDT,263248,7724.60004,69173.81125,1231.6180325239006,72252.85633130975,66094.76616869024,799.8021386975743,799.8021386975743,73052.65847000733,65294.96402999267,False,False,0.810168023322591,0.810168023322591,False,False,69367.99815090794,-1,72918.04142009692,69367.99815090794,False,False
2024-06-05 16:00:00,186084300.20447087,2607.69509,71279.95,1717617599999,1717603200000,kline,0,71758.0,-3689348814741910324,4h,True,0,70871.2,71580.01,399943657.8359557,BTCUSDT,208991,5604.75987,69320.73583333332,1263.368222221074,72479.15638888601,66162.31527778064,803.4270495851755,803.4270495851755,73282.58343847119,65358.888228195465,False,False,0.7472601626733308,0.7472601626733308,False,False,69534.99724336254,-1,72918.04142009692,69534.99724336254,False,False
2024-06-05 20:00:00,79395120.6910259,1116.59369,71108.0,1717631999999,1717617600000,kline,0,71357.68,-3689348814741910324,4h,True,0,70700.0,71279.95,176258908.5009865,BTCUSDT,113712,2478.56943,69459.95041666667,1268.5457154313965,72631.31470524517,66288.58612808818,797.3542558524596,797.3542558524596,73428.66896109763,65491.23187223572,False,False,0.7076299395992598,0.7076299395992598,False,False,69534.99724336254,-1,72918.04142009692,69534.99724336254,False,False
2024-06-06 00:00:00,55775480.9070063,784.38047,71050.0,1717646399999,1717632000000,kline,0,71237.02,-3689348814741910324,4h,True,0,70900.0,71108.0,130716018.0518037,BTCUSDT,93815,1838.31631,69595.80583333333,1256.910726156116,72738.08264872362,66453.52901794304,778.1736618586073,778.1736618586073,73516.25631058222,65675.35535608444,False,False,0.6854626368966565,0.6854626368966565,False,False,69534.99724336254,-1,72850.08936286531,69534.99724336254,False,False
2024-06-06 04:00:00,81890698.5365125,1154.27383,71021.47,1717660799999,1717646400000,kline,0,71106.46,-3689348814741910324,4h,True,0,70800.0,71050.0,173221749.87098,BTCUSDT,112391,2441.77446,69733.32541666666,1224.3966525878955,72794.31704813639,66672.33378519693,758.5189259478321,758.5189259478321,73552.83597408423,65913.81485924909,False,False,0.6686269175027856,0.6686269175027856,False,False,69534.99724336254,-1,72726.11564472206,69534.99724336254,False,False
2024-06-06 08:00:00,83800052.3509763,1180.26179,71170.01,1717675199999,1717660800000,kline,0,71204.59,-3689348814741910324,4h,True,0,70862.5,71021.46,164086803.4960642,BTCUSDT,117695,2311.02713,69854.92916666667,1216.0891531125053,72895.15204944793,66814.7062838854,741.1677207000057,741.1677207000057,73636.31977014794,66073.5385631854,False,False,0.6738885202870368,0.6738885202870368,False,False,69534.99724336254,-1,72726.11564472206,69534.99724336254,False,False
2024-06-06 12:00:00,232029928.5639567,3253.25649,71300.0,1717689599999,1717675200000,kline,0,71700.0,-3689348814741910324,4h,True,0,71000.0,71170.01,457626708.9623488,BTCUSDT,230797,6417.45132,69986.50541666667,1194.2943907115377,72972.24139344551,67000.76943988782,739.4523990041721,739.4523990041721,73711.69379244969,66261.31704088364,False,False,0.6762990821983923,0.6762990821983923,False,False,69634.88314313836,-1,72726.11564472206,69634.88314313836,False,False
2024-06-06 16:00:00,164618463.4809234,2319.49937,70479.49,1717703999999,1717689600000,kline,0,71379.93,-3689348814741910324,4h,True,0,70450.0,71300.0,391391270.2242861,BTCUSDT,213332,5514.55376,70100.77791666666,1101.1599097663702,72853.67769108259,67347.87814225073,747.3889657123314,747.3889657123314,73601.06665679492,66600.4891765384,False,False,0.5540972633188354,0.5540972633188354,False,False,69634.88314313836,-1,72635.50101401856,69634.88314313836,False,False
