starttime,close,high,interval,low,open,quotevolume,symbol,tradenum,volume,vrb_bb_upper,vrb_bb_lower,st_line,st_dir,st_up,st_dn
2024-09-30 00:00:00,64553.68,65618.8,4h,64190.0,65602.01,391799657.6623537,BTCUSDT,822189,6048.78935,66807.53332168552,64092.05667831446,64415.76927087787,-1,66758.33029553272,64415.76927087787
2024-09-30 04:00:00,64562.01,64750.01,4h,64310.0,64553.68,207071835.0551844,BTCUSDT,342970,3209.21927,66653.45540173126,64305.296264935394,64415.76927087787,-1,66156.5967807561,64415.76927087787
2024-09-30 08:00:00,63819.44,64576.01,4h,63249.68,64562.01,464982564.3575421,BTCUSDT,854529,7287.18568,66791.71561458502,64119.156885414974,65913.7459417183,1,65913.7459417183,64415.76927087787
2024-09-30 12:00:00,63561.41,64161.08,4h,63508.0,63819.45,309392254.549439,BTCUSDT,856148,4845.53912,67021.89837342929,63750.00579323739,65398.25314463238,1,65398.25314463238,61982.59685536763
2024-09-30 16:00:00,63488.0,63738.25,4h,63056.0,63561.42,348260008.0859386,BTCUSDT,716143,5487.90402,67200.34731267396,63469.63518732604,65167.329487400755,1,65167.329487400755,61982.59685536763
2024-09-30 20:00:00,63327.59,63860.0,4h,62856.3,63488.0,198743942.0337583,BTCUSDT,386605,3132.45008,67375.8873081727,63140.22852516064,65012.401013030714,1,65012.401013030714,61982.59685536763
2024-10-01 00:00:00,63723.48,63744.0,4h,63006.7,63327.6,246092944.360258,BTCUSDT,612739,3879.35185,67440.43129689571,62938.80703643764,65012.401013030714,1,65012.401013030714,61982.59685536763
2024-10-01 04:00:00,64045.92,64130.63,4h,63652.06,63723.47,224650848.82232392,BTCUSDT,374180,3515.39368,67447.17281009986,62814.22385656681,65012.401013030714,1,65012.401013030714,62244.44581073977
2024-10-01 08:00:00,63734.0,64118.0,4h,63707.89,64045.92,206570537.736181,BTCUSDT,291604,3230.34622,67471.7982759747,62647.652557358626,65012.401013030714,1,65012.401013030714,62245.940520202785
2024-10-01 12:00:00,62628.85,63809.97,4h,61814.01,63734.01,790990172.5003568,BTCUSDT,1794629,12629.85952,67564.76026839255,62273.26056494078,65012.401013030714,1,65012.401013030714,62245.940520202785
2024-10-01 16:00:00,61755.99,62778.73,4h,61092.0,62628.85,760391623.1202898,BTCUSDT,1713245,12278.90165,67805.68320471658,61707.17096195009,64204.904518016985,1,64204.904518016985,62245.940520202785
2024-10-01 20:00:00,60805.78,61760.74,4h,60164.0,61755.99,494975955.2932161,BTCUSDT,820672,8137.62816,68131.14279797606,60968.03053535726,63454.05304211613,1,63454.05304211613,59107.71695788386
2024-10-02 00:00:00,61750.47,61883.0,4h,60733.81,60804.92,263395662.21381408,BTCUSDT,651709,4288.88242,68120.7313290252,60619.0011709748,63454.05304211613,1,63454.05304211613,59107.71695788386
2024-10-02 04:00:00,61727.4,61940.0,4h,61350.0,61750.46,174026849.6382923,BTCUSDT,518311,2824.36251,68092.06806970682,60306.280263626504,63454.05304211613,1,63454.05304211613,59524.506329490185
2024-10-02 08:00:00,61164.01,61914.34,4h,60888.88,61727.39,234894338.3981496,BTCUSDT,737060,3827.59582,68087.13662393835,59925.0450427283,63454.05304211613,1,63454.05304211613,59524.506329490185
2024-10-02 12:00:00,61874.01,61926.9,4h,60524.21,61164.01,463141794.95268047,BTCUSDT,1546410,7565.27679,67974.23629889777,59725.85203443557,63454.05304211613,1,63454.05304211613,59524.506329490185
2024-10-02 16:00:00,60190.01,62390.31,4h,60000.0,61874.01,483783277.5962942,BTCUSDT,1337132,7929.51771,68007.01779451156,59231.90470548845,63454.05304211613,1,63454.05304211613,59524.506329490185
2024-10-02 20:00:00,60649.28,60999.24,4h,60128.0,60190.01,309135715.0375532,BTCUSDT,522588,5099.06593,67868.82712634763,58936.03537365236,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-03 00:00:00,61463.99,61464.0,4h,60536.0,60649.27,223186012.05038327,BTCUSDT,729592,3657.31206,67603.43002193335,58838.77164473332,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-03 04:00:00,60926.0,61477.19,4h,60814.12,61464.0,205177232.0060411,BTCUSDT,383836,3351.19716,67393.41549265098,58669.53534068237,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-03 08:00:00,60764.74,61070.47,4h,60126.56,60926.0,266991790.5109111,BTCUSDT,862563,4407.11899,67099.10519612173,58553.24730387826,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-03 12:00:00,60641.5,60900.0,4h,59828.11,60764.73,517561241.7933389,BTCUSDT,2041037,8572.02693,66735.0677545395,58491.464745460515,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-03 16:00:00,61036.0,61058.0,4h,59917.02,60641.5,266861732.64081928,BTCUSDT,936912,4408.85414,66210.69700969079,58605.60049030922,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-03 20:00:00,60752.71,61100.0,4h,60596.4,61036.0,110995857.8059497,BTCUSDT,290064,1824.92544,65707.72738129194,58704.46178537471,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-04 00:00:00,60951.99,61272.73,4h,60459.9,60752.72,144598176.4417684,BTCUSDT,651187,2373.59688,65386.94831212212,58725.10002121122,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-04 04:00:00,61443.64,61544.98,4h,60936.66,60951.99,150292945.7603405,BTCUSDT,343067,2454.00481,65000.46900212895,58851.71516453771,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-04 08:00:00,61449.84,61646.27,4h,61266.42,61443.64,143957841.7699493,BTCUSDT,365465,2343.66551,64745.64600863181,58909.07149136817,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-04 12:00:00,61873.04,62004.48,4h,60753.97,61449.84,522754233.0793441,BTCUSDT,1519679,8500.985,64532.43021647954,58981.58978352047,63098.60340515318,1,63098.60340515318,59524.506329490185
2024-10-04 16:00:00,62368.0,62468.0,4h,61644.01,61873.05,250492392.27397752,BTCUSDT,684898,4031.14494,64357.27906487882,59063.40760178784,63098.60340515318,1,63098.60340515318,59767.45251312359
2024-10-04 20:00:00,62086.0,62484.85,4h,61965.14,62368.0,99050041.17667,BTCUSDT,234335,1591.2628,64177.573504395266,59139.64732893806,63098.60340515318,1,63098.60340515318,59914.03588746741
2024-10-05 00:00:00,61861.99,62214.0,4h,61689.26,62086.0,92443961.1781044,BTCUSDT,215971,1490.81546,63863.15536182356,59298.9413048431,63098.60340515318,1,63098.60340515318,59914.03588746741
2024-10-05 04:00:00,62076.19,62268.28,4h,61824.01,61861.99,65357346.3160711,BTCUSDT,172193,1052.59709,63408.838336797366,59589.114163202634,63098.60340515318,1,63098.60340515318,59914.03588746741
2024-10-05 08:00:00,62180.0,62326.48,4h,62076.19,62076.2,94719830.8640522,BTCUSDT,138093,1522.84096,62996.68639422923,59871.76610577077,63098.60340515318,1,63098.60340515318,60004.91341214237
2024-10-05 12:00:00,62167.66,62370.56,4h,62100.0,62179.99,81968211.5429047,BTCUSDT,194209,1317.65584,62900.74587232544,59929.274127674566,63098.60340515318,1,63098.60340515318,60153.41399153526
2024-10-05 16:00:00,61848.48,62180.0,4h,61790.0,62167.65,87305904.1544015,BTCUSDT,242758,1408.81584,62910.83278970218,59926.89471029781,63098.60340515318,1,63098.60340515318,60153.41399153526
2024-10-05 20:00:00,62058.0,62100.0,4h,61700.0,61848.48,62793214.2863784,BTCUSDT,219951,1014.73622,62960.151004161744,59981.92816250493,63098.60340515318,1,63098.60340515318,60153.41399153526
2024-10-06 00:00:00,61878.66,62150.0,4h,61876.0,62058.01,54713565.959469,BTCUSDT,167242,882.65112,62973.11401157234,59979.64765509432,63098.60340515318,1,63098.60340515318,60153.41399153526
2024-10-06 04:00:00,61949.01,62010.0,4h,61798.97,61878.66,56164132.6415589,BTCUSDT,135536,907.06061,62996.058141434485,59975.17102523219,63098.60340515318,1,63098.60340515318,60153.41399153526
2024-10-06 08:00:00,62101.92,62176.75,4h,61922.0,61949.01,58127653.9964228,BTCUSDT,128670,936.78235,63055.66593872563,59993.72239460769,63098.60340515318,1,63098.60340515318,60236.27336148951
2024-10-06 12:00:00,62720.01,62777.0,4h,62065.31,62101.92,191220386.1024574,BTCUSDT,387335,3063.00545,63195.91794863226,59923.97038470106,63098.60340515318,1,63098.60340515318,60541.25819341504
2024-10-06 16:00:00,62631.38,62975.0,4h,62550.0,62720.01,105537300.302751,BTCUSDT,360587,1681.72471,63217.932561768655,60105.403271564675,63098.60340515318,1,63098.60340515318,60875.10028374429
2024-10-06 20:00:00,62819.91,62912.33,4h,62302.0,62631.38,89906595.4746923,BTCUSDT,377183,1435.63753,63318.40641998283,60185.81524668384,63098.60340515318,1,63098.60340515318,60963.23426955708
2024-10-07 00:00:00,63530.51,63970.19,4h,62657.44,62819.91,283168340.3755649,BTCUSDT,719479,4456.00399,63629.56909837466,60046.862568291996,61305.504806079225,-1,63098.60340515318,61305.504806079225
2024-10-07 04:00:00,63531.99,63753.91,4h,63300.48,63530.51,134390907.5282404,BTCUSDT,286064,2115.0378,63861.38923626344,60032.208263736546,61754.62306577526,-1,65307.87693422474,61754.62306577526
2024-10-07 08:00:00,63135.44,63706.0,4h,62649.95,63532.0,281247664.419668,BTCUSDT,620266,4457.19558,63945.24559634066,60145.91023699266,61754.62306577526,-1,65130.5618375135,61754.62306577526
2024-10-07 12:00:00,63651.6,64478.19,4h,62825.37,63135.45,484577713.604398,BTCUSDT,1387758,7602.50861,64086.38968129144,60255.60781870856,61754.62306577526,-1,65130.5618375135,61754.62306577526
2024-10-07 16:00:00,63382.0,63906.57,4h,62735.9,63651.59,259543084.63883448,BTCUSDT,1116163,4094.49583,64180.6682191179,60356.8292808821,61754.62306577526,-1,65130.5618375135,61754.62306577526
2024-10-07 20:00:00,62224.0,63410.0,4h,62128.0,63381.99,203387796.0124888,BTCUSDT,679612,3240.94339,64071.87175826765,60588.23324173235,61754.62306577526,-1,64860.559017313135,61754.62306577526
2024-10-08 00:00:00,62629.8,62820.0,4h,62156.02,62224.01,172531571.4830436,BTCUSDT,559160,2759.18935,63991.26300774564,60808.65949225436,61754.62306577526,-1,64493.176066447486,61754.62306577526
2024-10-08 04:00:00,62319.99,62778.04,4h,62005.0,62629.8,161613997.1516698,BTCUSDT,463015,2588.87096,63948.894223337666,60924.05744332901,61754.62306577526,-1,64493.176066447486,61754.62306577526
2024-10-08 08:00:00,62624.01,62670.16,4h,62193.63,62319.99,139933853.7536158,BTCUSDT,382166,2240.95507,63909.515358009565,61061.283808657114,61754.62306577526,-1,64493.176066447486,61754.62306577526
2024-10-08 12:00:00,62288.01,63200.0,4h,61864.89,62624.02,436305832.8348746,BTCUSDT,1196306,6977.22252,63895.07343173092,61110.30656826909,61754.62306577526,-1,64476.29963684541,61754.62306577526
2024-10-08 16:00:00,62245.53,62598.0,4h,61860.31,62288.01,223119040.85412127,BTCUSDT,872389,3585.78327,63894.3928086642,61100.78135800248,61754.62306577526,-1,64197.727155003144,61754.62306577526
2024-10-08 20:00:00,62160.49,62565.95,4h,62026.13,62245.99,96571957.7413319,BTCUSDT,325402,1550.20254,63892.26645952199,61109.11520714468,61754.62306577526,-1,64060.80529725298,61754.62306577526
2024-10-09 00:00:00,62394.07,62494.0,4h,62002.5,62160.5,138172691.6374974,BTCUSDT,476599,2218.57179,63875.68645378107,61170.035212885596,61754.62306577526,-1,64060.80529725298,61754.62306577526
2024-10-09 04:00:00,62276.78,62543.75,4h,62200.0,62394.07,127412090.2498947,BTCUSDT,256814,2041.93089,63870.439908973254,61191.997591026746,61754.62306577526,-1,64060.80529725298,61754.62306577526
2024-10-09 08:00:00,62200.0,62287.07,4h,62046.69,62276.79,106811957.5196302,BTCUSDT,276675,1718.42818,63869.94393635611,61194.16023031056,61754.62306577526,-1,63940.945391732275,61754.62306577526
2024-10-09 12:00:00,62316.0,62412.09,4h,61634.61,62199.99,324085369.4872917,BTCUSDT,960798,5229.60107,63867.628705896175,61208.837127437146,61754.62306577526,-1,63907.32762214566,61754.62306577526
2024-10-09 16:00:00,61031.98,62350.0,4h,60835.0,62316.0,311795902.9574843,BTCUSDT,1003401,5071.40002,63996.52454571671,61011.89962094994,63593.95674103838,1,63593.95674103838,61754.62306577526
2024-10-09 20:00:00,60636.02,61122.53,4h,60301.0,61031.99,226500795.7414434,BTCUSDT,694076,3731.22489,64194.847720224716,60695.07811310861,62766.85740398646,1,62766.85740398646,58901.14259601354
2024-10-10 00:00:00,60865.29,60956.0,4h,60355.0,60636.01,165527601.839246,BTCUSDT,468560,2727.57646,64304.652338555046,60500.825994778286,62649.91878378714,1,62649.91878378714,58901.14259601354
2024-10-10 04:00:00,60900.0,61149.58,4h,60814.9,60865.29,99243374.2391954,BTCUSDT,280280,1627.37524,64393.680455036956,60324.38037829638,62649.91878378714,1,62649.91878378714,59068.79915540222
2024-10-10 08:00:00,61262.0,61321.68,4h,60630.71,60900.01,156113383.9785118,BTCUSDT,455724,2559.67177,64428.3949554323,60219.67254456771,62649.91878378714,1,62649.91878378714,59258.29644763211
2024-10-10 12:00:00,60789.36,61320.0,4h,60444.99,61262.01,318004046.376422,BTCUSDT,967908,5227.91174,64470.785087674936,60016.39491232507,62649.91878378714,1,62649.91878378714,59258.29644763211
2024-10-10 16:00:00,59727.28,61030.31,4h,58946.0,60789.36,508384002.2596404,BTCUSDT,1287924,8517.95777,64667.901940731404,59577.26972593527,62318.859156012026,1,62318.859156012026,59258.29644763211
2024-10-10 20:00:00,60326.39,60329.27,4h,59586.29,59727.27,198331973.2433636,BTCUSDT,412181,3307.43183,64687.907263518144,59349.4710698152,62149.10244821142,1,62149.10244821142,59258.29644763211
2024-10-11 00:00:00,60614.0,60768.64,4h,60087.64,60326.4,145880014.1760307,BTCUSDT,398756,2415.18063,64533.654512877685,59260.681320455646,62149.10244821142,1,62149.10244821142,59258.29644763211
2024-10-11 04:00:00,60674.69,60925.16,4h,60578.0,60614.01,123550568.1311815,BTCUSDT,277045,2034.06082,64338.51492190773,59217.712578092265,62149.10244821142,1,62149.10244821142,59258.29644763211
2024-10-11 08:00:00,61174.87,61263.4,4h,60650.44,60674.68,168081980.8851982,BTCUSDT,274594,2754.98816,64172.092470122225,59220.754196544454,62149.10244821142,1,62149.10244821142,59258.29644763211
2024-10-11 12:00:00,62259.05,62450.0,4h,61129.72,61174.88,426801094.388108,BTCUSDT,1110110,6907.87356,63917.61776606029,59359.18306727305,59476.663728354,-1,62149.10244821142,59476.663728354
2024-10-11 16:00:00,63086.01,63417.56,4h,62123.0,62259.04,404616729.14804834,BTCUSDT,786549,6450.8743,63850.455138447374,59401.679861552635,60316.83454193629,-1,65028.22545806371,60316.83454193629
2024-10-11 20:00:00,62540.0,63160.0,4h,62357.7,63086.0,193289190.1212982,BTCUSDT,375126,3078.37462,63891.17349750087,59387.294835832465,60424.941564839486,-1,65028.22545806371,60424.941564839486
2024-10-12 00:00:00,62568.0,63073.78,4h,62487.23,62539.99,157462790.4095224,BTCUSDT,316684,2510.94662,63881.7204273768,59391.59790595654,60424.941564839486,-1,64830.360263402494,60424.941564839486
2024-10-12 04:00:00,62767.57,62800.0,4h,62565.51,62568.0,75124671.8564683,BTCUSDT,147250,1198.66803,63946.5065925589,59364.11007410775,60450.36099976763,-1,64830.360263402494,60450.36099976763
2024-10-12 08:00:00,62936.91,63260.53,4h,62672.34,62767.57,125884528.2340789,BTCUSDT,249476,1999.15341,63998.98773444476,59337.703932221906,60699.118699779254,-1,64830.360263402494,60699.118699779254
2024-10-12 12:00:00,63157.49,63480.0,4h,62824.03,62936.91,169887390.1893132,BTCUSDT,460884,2690.48359,64133.80859660364,59275.33973672969,60941.075264790285,-1,64830.360263402494,60941.075264790285
2024-10-12 16:00:00,63000.01,63400.0,4h,62911.0,63157.5,97036397.1233744,BTCUSDT,349318,1537.73891,64237.17375682752,59234.84790983915,61034.624501550774,-1,64830.360263402494,61034.624501550774
2024-10-12 20:00:00,63206.22,63388.0,4h,63000.0,63000.01,61582731.1759971,BTCUSDT,247225,974.3106,64379.567948694006,59179.59788463933,61104.48802647324,-1,64830.360263402494,61104.48802647324
2024-10-13 00:00:00,62712.31,63285.72,4h,62654.91,63206.23,124577384.9651047,BTCUSDT,263207,1978.86462,64417.16161269593,59168.524220637424,61104.48802647324,-1,64830.360263402494,61104.48802647324
2024-10-13 04:00:00,62843.48,62990.0,4h,62707.21,62712.31,61390708.9815088,BTCUSDT,147554,976.93771,64482.92002510275,59149.99080823059,61104.48802647324,-1,64746.761581107916,61104.48802647324
2024-10-13 08:00:00,62561.33,62962.0,4h,62520.18,62843.48,130045613.0214618,BTCUSDT,295242,2072.26507,64517.54824516856,59145.47342149811,61104.48802647324,-1,64650.419502052515,61104.48802647324
2024-10-13 12:00:00,62229.31,62818.0,4h,62050.0,62561.34,179866144.9386594,BTCUSDT,473675,2882.28535,64510.210684594065,59145.586815405935,61104.48802647324,-1,64337.23927694989,61104.48802647324
2024-10-13 16:00:00,62734.32,62887.78,4h,62177.67,62229.32,136779086.8220462,BTCUSDT,537087,2186.22682,64584.40962031738,59213.249546349296,61104.48802647324,-1,64337.23927694989,61104.48802647324
2024-10-13 20:00:00,62870.02,63125.0,4h,62610.67,62734.31,113905435.4794578,BTCUSDT,525764,1812.64038,64635.495985351416,59348.329847981935,61104.48802647324,-1,64337.23927694989,61104.48802647324
2024-10-14 00:00:00,64299.99,64392.49,4h,62457.81,62870.02,330412985.8390324,BTCUSDT,836170,5202.69582,64948.79146763894,59321.2593656944,61366.02141555009,-1,64337.23927694989,61366.02141555009
2024-10-14 04:00:00,64620.87,64686.0,4h,63778.62,64300.0,420017800.69251007,BTCUSDT,724588,6540.2077,65286.57086128658,59293.55247204676,62264.153594772586,-1,64337.23927694989,62264.153594772586
2024-10-14 08:00:00,64920.06,65188.57,4h,64340.98,64620.87,345891475.5551484,BTCUSDT,843475,5338.83523,65661.16168304623,59223.79998362043,62601.72516503395,-1,66939.20483496605,62601.72516503395
2024-10-14 12:00:00,65870.0,66299.93,4h,64660.56,64920.05,732459001.920313,BTCUSDT,1322727,11165.96157,66179.43945494283,59128.908878390495,63073.49365678226,-1,66939.20483496605,63073.49365678226
2024-10-14 16:00:00,65939.4,66072.3,4h,65459.0,65870.0,364580776.026947,BTCUSDT,820828,5541.11281,66461.03302648169,59364.99197351829,63680.155473943145,-1,66939.20483496605,63680.155473943145
2024-10-14 20:00:00,66083.99,66500.0,4h,65730.0,65939.41,256732432.7795942,BTCUSDT,429789,3881.13909,66772.98389045075,59532.84110954925,63858.61545024599,-1,66939.20483496605,63858.61545024599
2024-10-15 00:00:00,65400.0,66330.0,4h,65324.4,66084.0,235256621.50235513,BTCUSDT,562660,3574.82599,66886.82428957592,59817.8340437574,63858.61545024599,-1,66939.20483496605,63858.61545024599
2024-10-15 04:00:00,65638.74,65846.0,4h,65201.0,65399.99,217560109.72452527,BTCUSDT,412815,3319.36953,66982.54390690982,60135.785259756856,63858.61545024599,-1,66939.20483496605,63858.61545024599
2024-10-15 08:00:00,65399.69,65850.0,4h,65280.0,65638.74,249269064.64163527,BTCUSDT,549835,3798.65244,67040.88908916073,60429.50841083928,63858.61545024599,-1,66939.20483496605,63858.61545024599
2024-10-15 12:00:00,66022.0,67950.0,4h,64800.01,65399.68,1362472865.2930892,BTCUSDT,2458488,20567.31949,67293.213363753,60490.76330291366,63858.61545024599,-1,66939.20483496605,63858.61545024599
2024-10-15 16:00:00,66970.18,67390.89,4h,65982.55,66022.01,563900132.6376013,BTCUSDT,1689851,8440.07018,67755.5823085887,60352.07519141129,64137.92482280894,-1,66939.20483496605,64137.92482280894
2024-10-15 20:00:00,67074.14,67156.47,4h,66130.64,66970.18,265563068.520312,BTCUSDT,571970,3983.7166,68148.99099755759,60336.51150244241,64753.314081668505,-1,69291.0059183315,64753.314081668505
2024-10-16 00:00:00,67095.98,67561.04,4h,66750.49,67074.14,235695513.4297446,BTCUSDT,743951,3508.4024,68484.29960491478,60378.534561751876,64923.65037758507,-1,69246.46962241492,64923.65037758507
2024-10-16 04:00:00,66972.53,67361.41,4h,66775.67,67095.99,205914709.807758,BTCUSDT,602475,3070.41603,68753.26585822509,60459.98164177491,64946.96710870582,-1,69121.54289129419,64946.96710870582
2024-10-16 08:00:00,67894.72,68424.0,4h,66917.52,66972.53,587525018.298481,BTCUSDT,933301,8671.10496,69174.09583498882,60452.30249834449,65197.09925327053,-1,69121.54289129419,65197.09925327053
2024-10-16 12:00:00,67749.99,68308.91,4h,67117.18,67894.73,633059873.47502,BTCUSDT,1745619,9342.2106,69512.40139112483,60496.70527554184,65657.85479060702,-1,69121.54289129419,65657.85479060702
2024-10-16 16:00:00,67728.0,68100.0,4h,67482.0,67750.0,242452795.80723807,BTCUSDT,819485,3575.32974,69780.12111482615,60622.984718507185,65676.67255107666,-1,69121.54289129419,65676.67255107666
2024-10-16 20:00:00,67620.01,67954.03,4h,67500.0,67728.01,119912499.2880256,BTCUSDT,264854,1770.79171,69993.95817615144,60776.96349051524,65685.10142352282,-1,69121.54289129419,65685.10142352282
2024-10-17 00:00:00,67601.4,67939.4,4h,67406.99,67620.0,169343646.449068,BTCUSDT,459958,2503.78211,70105.45006671292,61072.8957666204,65716.12885234666,-1,69121.54289129419,65716.12885234666
2024-10-17 04:00:00,67303.18,67601.4,4h,67087.35,67601.4,239150232.12792152,BTCUSDT,451337,3552.90409,70131.91596067224,61418.07153932775,65716.12885234666,-1,69121.54289129419,65716.12885234666
2024-10-17 08:00:00,66872.43,67530.01,4h,66741.09,67303.18,324867946.9875263,BTCUSDT,696080,4840.70419,70004.96284387984,61904.28298945348,65716.12885234666,-1,68994.02619825711,65716.12885234666
2024-10-17 12:00:00,67590.66,67680.0,4h,66666.0,66872.44,445619225.78877985,BTCUSDT,1363225,6644.01683,69807.93605320477,62548.08894679522,65716.12885234666,-1,68994.02619825711,65716.12885234666
2024-10-17 16:00:00,66840.0,67590.67,4h,66720.0,67590.67,360275516.9787891,BTCUSDT,720889,5364.13174,69514.40631942164,63183.75868057837,65716.12885234666,-1,68994.02619825711,65716.12885234666
2024-10-17 20:00:00,67421.78,67480.0,4h,66827.68,66840.0,162907871.2333748,BTCUSDT,290471,2422.68965,69173.51995118316,63903.95838215017,65716.12885234666,-1,68994.02619825711,65716.12885234666
2024-10-18 00:00:00,67555.4,68260.92,4h,67192.36,67421.78,326509565.0550706,BTCUSDT,769247,4815.67963,69080.83842662843,64267.924073371556,65716.12885234666,-1,68994.02619825711,65716.12885234666
2024-10-18 04:00:00,67969.7,68378.95,4h,67544.0,67555.41,301567071.85611594,BTCUSDT,436719,4436.03787,69051.80240378244,64576.02926288422,65716.12885234666,-1,68994.02619825711,65716.12885234666
2024-10-18 08:00:00,67702.0,68050.0,4h,67674.98,67969.69,244664439.61939287,BTCUSDT,404643,3604.45968,68978.12583086581,64881.53416913418,65761.44333441068,-1,68994.02619825711,65761.44333441068
2024-10-18 12:00:00,68735.35,68870.68,4h,67642.71,67702.0,614016142.602777,BTCUSDT,1292600,8981.93414,69208.58331413759,64889.85585252908,65963.81741769014,-1,68994.02619825711,65963.81741769014
2024-10-18 16:00:00,68608.01,69000.0,4h,68360.0,68735.34,350274011.10839325,BTCUSDT,814099,5094.2734,69373.46187851267,64947.36145482067,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-18 20:00:00,68428.0,68690.0,4h,68204.1,68608.01,122704669.6352147,BTCUSDT,293661,1793.25028,69483.98647217381,65032.17102782619,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-19 00:00:00,68450.01,68693.26,4h,68303.03,68427.99,94232160.8970785,BTCUSDT,227497,1376.73627,69464.73521475727,65305.589785242744,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-19 04:00:00,68346.54,68560.0,4h,68302.31,68450.0,76157615.2206262,BTCUSDT,182320,1113.67315,69419.31101096197,65576.66398903803,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-19 08:00:00,68090.3,68475.7,4h,68090.3,68346.54,113045563.7284313,BTCUSDT,180137,1655.36285,69209.38315693049,66010.80934306949,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-19 12:00:00,68226.93,68350.0,4h,68088.0,68090.3,91878286.1840446,BTCUSDT,203676,1346.90882,69097.41312952316,66306.52353714351,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-19 16:00:00,68181.98,68242.43,4h,68010.0,68226.94,69478916.2075505,BTCUSDT,170432,1019.59496,69113.29741852114,66391.62258147888,66494.54679680562,-1,68994.02619825711,66494.54679680562
2024-10-19 20:00:00,68378.0,68413.96,4h,68168.45,68181.98,114836086.7235794,BTCUSDT,188366,1681.39132,69154.19629570126,66459.37870429875,66535.39361614815,-1,68994.02619825711,66535.39361614815
2024-10-20 00:00:00,68188.0,68446.0,4h,68100.0,68377.99,71993792.4797161,BTCUSDT,173345,1054.72024,69159.51464560856,66545.0620210581,66573.38343534076,-1,68994.02619825711,66573.38343534076
2024-10-20 04:00:00,68378.0,68433.5,4h,68176.26,68188.01,98440813.9028504,BTCUSDT,128795,1441.04305,69158.97734542555,66662.72182124114,66606.61426357372,-1,68994.02619825711,66606.61426357372
2024-10-20 08:00:00,68420.01,68500.0,4h,68355.0,68378.01,77335885.3722238,BTCUSDT,118555,1130.42068,69206.42135144708,66659.05198188625,66794.88580039504,-1,68994.02619825711,66794.88580039504
2024-10-20 12:00:00,68625.99,68772.7,4h,68198.22,68420.01,207285143.18550688,BTCUSDT,351071,3025.00337,69284.68542928627,66653.78790404706,66942.44226037529,-1,68994.02619825711,66942.44226037529
2024-10-20 16:00:00,68508.29,68660.0,4h,68422.0,68625.99,77975598.3274387,BTCUSDT,167723,1137.38491,69337.53147057629,66665.96602942368,67033.24264735651,-1,68994.02619825711,67033.24264735651
2024-10-20 20:00:00,69031.99,69400.0,4h,68461.93,68508.3,321051196.5428502,BTCUSDT,624306,4653.90153,69475.19744470049,66645.96505529952,67168.92001498869,-1,68994.02619825711,67168.92001498869
2024-10-21 00:00:00,68939.99,69519.52,4h,68588.51,69032.0,278215743.603072,BTCUSDT,562353,4025.34961,69575.18551432148,66657.52615234519,67439.53101423926,-1,70532.44898576076,67439.53101423926
2024-10-21 04:00:00,68514.0,69185.18,4h,68488.33,68940.0,183004494.858142,BTCUSDT,381866,2657.04256,69574.37602698554,66759.2373063478,67439.53101423926,-1,70313.2782864727,67439.53101423926
2024-10-21 08:00:00,68238.01,68661.0,4h,68119.01,68513.99,290193576.710302,BTCUSDT,494103,4244.21652,69459.03266795652,66988.37899871013,67439.53101423926,-1,69958.87137214908,67439.53101423926
2024-10-21 12:00:00,67341.02,68328.68,4h,66840.67,68238.0,864359246.3839978,BTCUSDT,1179282,12814.65836,69487.62536591785,66938.98296741546,69539.91030354162,1,69539.91030354162,67439.53101423926
2024-10-21 16:00:00,67763.0,67941.17,4h,66894.0,67341.02,373475772.56723213,BTCUSDT,733763,5541.16575,69336.34520334203,67167.17979665796,69330.93003836455,1,69330.93003836455,65773.08996163547
2024-10-21 20:00:00,67377.5,67933.79,4h,67366.66,67763.99,141584759.4239518,BTCUSDT,335410,2091.98904,69343.51269036466,67156.32230963533,69330.93003836455,1,69330.93003836455,65774.26346355368
2024-10-22 00:00:00,67390.02,67694.92,4h,66571.42,67377.5,304442452.0004482,BTCUSDT,656363,4530.23136,69366.68086607032,67119.37246726299,69093.390209624,1,69093.390209624,65774.26346355368
2024-10-22 04:00:00,67402.0,67800.0,4h,67278.02,67390.01,174580327.9589702,BTCUSDT,276362,2582.69229,69412.6227394865,67026.1222605135,69023.45319914281,1,69023.45319914281,65774.26346355368
